session_id,index,elapsed_time,event_name,name,level,page,room_coor_x,room_coor_y,screen_coor_x,screen_coor_y,hover_duration,text,fqid,room_fqid,text_fqid,fullscreen,hq,music,level_group
21010413265022450,130,260702,navigate_click,undefined,3,,-41.273116407939646,-202.49776751856376,768.0,494.0,,,,tunic.historicalsociety.closet,,0,0,1,0-4
21010413321283670,64,17071,navigate_click,undefined,1,,-210.8802234843177,-129.00647300444157,245.0,413.0,,,janitor,tunic.historicalsociety.basement,,0,0,1,0-4
21010413321283670,1547,921339,object_click,basic,20,,38.870138808620254,-218.0,486.0,548.0,,,reader_flag.paper0.next,tunic.library.microfiche,,0,0,1,13-22
21010413335434324,243,249198,person_click,basic,6,,-726.5209066693125,-27.164164049840426,197.0,324.0,,"Slow down, Jo.",gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,1,1,1,5-12
21010413360042496,1509,2899872,person_click,basic,18,,-737.9316257826378,-588.5424393533061,265.0,483.0,,"Wells, meet Teddy.",wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer,0,0,1,13-22
21010413371718796,643,923841,object_click,basic,7,,28.23976433469075,-24.00000000000001,386.0,354.0,,,businesscards,tunic.humanecology.frontdesk,,0,0,1,5-12
21010413374723440,1607,2930365,map_hover,basic,19,,,,,,251.0,,tomap,tunic.wildlife.center,,0,0,1,13-22
21010413390140228,818,524897,object_hover,undefined,18,,,,,,1885.0,,tracks.hub.deer,tunic.wildlife.center,,0,0,1,13-22
21010413442168690,755,1716123,person_click,basic,18,,396.9268967009677,-444.63910633284445,394.0,394.0,,"Thanks for your help, kid!",expert,tunic.wildlife.center,tunic.wildlife.center.expert.recap,0,0,1,13-22
21010413525569908,874,1239272,navigate_click,undefined,17,,-364.47764471072367,-103.05988122700062,117.0,387.0,,,,tunic.historicalsociety.entry,,0,0,1,13-22
21010413550869070,692,1732088,cutscene_click,basic,16,,85.01088442795712,-70.76500170199301,722.0,446.0,,\u00e2\u009d\u00a4\u00ef\u00b8\u008f,unlockdoor,tunic.historicalsociety.cage,tunic.historicalsociety.cage.unlockdoor,1,1,1,13-22
21010413562390900,637,1229571,navigate_click,undefined,11,,877.1977282643726,2.5114155251141734,824.0,326.0,,,,tunic.kohlcenter.halloffame,,0,0,1,5-12
21010414072894948,396,532237,person_click,basic,8,,-79.33439362240526,118.0,312.0,212.0,,Your gramps is awesome! Always full of stories.,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,1,1,1,5-12
21010414072894948,857,1334621,object_hover,undefined,18,,,,,,33.0,,tracks.hub.deer,tunic.wildlife.center,,1,1,1,13-22
21010414352349484,372,336299,object_click,close,7,,473.2397643346908,269.0,831.0,61.0,,,businesscards,tunic.humanecology.frontdesk,,1,1,1,5-12
21010414400198630,336,484708,person_click,basic,9,,-137.11312232517705,145.89393582233998,442.0,218.0,,You look like you're on a mission.,worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.hello,1,0,1,5-12
21010414422183336,536,751293,cutscene_click,basic,13,,-71.65321392564451,-203.19569133151163,393.0,578.0,,"We'll find him, Jo.",ch3start,tunic.historicalsociety.basement,tunic.historicalsociety.basement.ch3start,0,0,1,13-22
21010415065704116,1269,4048104,navigate_click,undefined,21,,-10.162796978297358,-279.99999999999994,437.0,610.0,,,tofrontdesk,tunic.library.microfiche,,0,0,1,13-22
21010415124492944,518,1103632,cutscene_click,basic,16,,-889.9223583522066,-230.4224659718553,258.0,524.0,,What are you doing down here?,confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,0,1,1,13-22
21010415163208270,732,2068167,navigate_click,undefined,21,,-463.0595796698052,1.088132069918002,11.0,329.0,,,,tunic.library.frontdesk,,1,0,1,13-22
21010415233521556,603,1363403,cutscene_click,basic,13,,-161.2045030665485,-54.03532652532709,355.0,356.0,,"Hey, look at those scratches!",seescratches,tunic.historicalsociety.basement,tunic.historicalsociety.basement.seescratches,0,0,1,13-22
21010415331063976,58,99750,navigate_click,undefined,2,,795.8068212504237,-200.36125284199844,823.0,444.0,,,,tunic.historicalsociety.entry,,0,0,1,0-4
21010415530243460,212,397411,person_click,basic,6,,-47.348500905658845,4.999999999999996,361.0,325.0,,Do you know anything about this slip?,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,1,0,1,5-12
21010416201993090,276,277577,navigate_click,undefined,4,,177.95393407019836,-44.92531432039689,400.0,334.0,,,chap1_finale,tunic.capitol_0.hall,,0,0,1,0-4
21010416221654060,826,2428789,navigate_click,undefined,21,,401.2764850871851,-77.99999999999999,818.0,408.0,,,,tunic.kohlcenter.halloffame,,0,0,1,13-22
21010416304415064,279,352367,navigate_click,undefined,6,,-411.3258873728009,-213.89749288180505,194.0,500.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12
21010417375317296,489,409044,navigate_click,undefined,7,,687.5144029230214,-102.0,840.0,432.0,,,block_0,tunic.humanecology.frontdesk,,0,0,1,5-12
21010417375317296,1081,1480340,navigate_click,undefined,15,,-270.1852422189248,-255.58789546328302,143.0,474.0,,,,tunic.historicalsociety.entry,,0,0,1,13-22
21010420195110064,270,455896,person_click,basic,7,,-326.14125918806803,-106.00000000000004,140.0,436.0,,Do you know what this slip is?,worker,tunic.humanecology.frontdesk,tunic.humanecology.frontdesk.worker.intro,0,0,1,5-12
21010421201903116,703,1182195,cutscene_click,basic,16,,-1106.4164733947011,-145.18271974457875,232.0,456.0,,What's going on here?,confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,0,0,1,13-22
21010507161007760,450,389168,object_click,basic,7,,420.23520227315055,-11.000000000000034,778.0,341.0,,,businesscards.card_bingo.next,tunic.humanecology.frontdesk,,0,0,1,5-12
21010508082720516,807,1336558,person_click,basic,21,,79.65149906268303,74.0,488.0,256.0,,What kind of photos do you need?,archivist_glasses,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist_glasses.confrontation,0,0,1,13-22
21010508130665050,691,621374363,navigate_click,undefined,16,,-135.5029204423213,-181.3736961222621,500.0,476.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22
21010508192471196,139,184009,navigate_click,undefined,2,,-841.3379250000789,-208.1031648994873,51.0,499.0,,,,tunic.historicalsociety.entry,,1,1,1,0-4
21010508243945940,393,521756,person_click,basic,9,,72.6649528497222,166.0,464.0,164.0,,Unless you're too busy horsing around.,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.done,0,0,1,5-12
21010508243945940,1074,1459501,navigate_click,undefined,17,,53.85871972568211,-249.00000000000003,520.0,579.0,,,,tunic.humanecology.frontdesk,,0,0,1,13-22
21010508270493016,1033,6133050,map_click,undefined,20,,100.0825794218862,34.385453363566256,367.0,289.0,,,tunic.library,tunic.flaghouse.entry,,0,0,1,13-22
21010508285666236,488,598280,navigate_click,undefined,11,,-710.2873822744506,-11.503813927507752,70.0,338.0,,,,tunic.library.frontdesk,,0,0,1,5-12
21010508425577788,718,1070983,person_click,basic,9,,-186.2744805840693,108.10614620757221,404.0,247.0,,Please let me know if you do.,worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.hello,0,0,1,5-12
21010509113086780,1035,2677663,person_click,basic,18,,-789.9013227533012,-638.0676918790236,264.0,611.0,,"Fine, fine. Let's see...",wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer,0,0,1,13-22
21010509180454936,1020,2160141,notification_click,basic,21,,65.7255276068944,21.75558025781937,430.0,310.0,,This is perfect for the exhibit.,,tunic.historicalsociety.stacks,tunic.historicalsociety.stacks.journals_flag.pic_1.bingo,0,0,1,13-22
21010509194617944,144,204092,cutscene_click,basic,6,,-5.055485041254998,-247.29760734827374,459.0,530.0,,Maybe he just got scared and ran off.,trigger_scarf,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.trigger_scarf,0,0,1,5-12
21010509251031440,879,1135075,cutscene_click,basic,16,,-905.1813864997217,9.068025087325136,453.0,322.0,,"Alright, Jolie. Back to work.",confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,0,0,1,13-22
21010509263217476,775,2133607,object_hover,undefined,11,,,,,,1867.0,,journals.pic_1.next,tunic.historicalsociety.stacks,,1,1,1,5-12
21010509325069144,788,1447013,navigate_click,undefined,17,,-1113.3442258462626,-107.27242515175051,305.0,416.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22
21010509325069144,1190,2039765,object_click,close,21,,451.72552760849436,270.7555802584451,816.0,61.0,,,journals_flag,tunic.historicalsociety.stacks,,0,0,1,13-22
21010509390206944,12,12650,navigate_click,undefined,0,,-63.07682486594908,-236.6473335920692,161.0,527.0,,,,tunic.historicalsociety.closet,,0,0,1,0-4
21010509500023556,461,705051,person_click,basic,10,,31.331720765522164,109.40917562872437,571.0,246.0,,"Not sure. Here, let me look it up.",worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.wells,0,0,1,5-12
21010509524694336,715,3286236,navigate_click,undefined,16,,7.481965660374918,-293.24441974155496,428.0,625.0,,,toentry,tunic.historicalsociety.stacks,,0,0,1,13-22
21010509595358068,150,16648504,checkpoint,basic,4,,,,,,,,chap1_finale_c,tunic.capitol_0.hall,,0,0,1,0-4
21010510002457452,1130,2236837,person_click,basic,21,,-3.3485009056647854,58.00000000000001,405.0,272.0,,What kind of photos do you need?,archivist_glasses,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist_glasses.confrontation,0,1,1,13-22
21010510045874964,97,124122,navigate_click,undefined,3,,487.2358467129562,-163.2275377354101,841.0,419.0,,,,tunic.historicalsociety.entry,,0,0,1,0-4
21010510053688330,502,1747823,cutscene_click,basic,13,,341.115587767506,-163.2656744214537,614.0,440.0,,"It's really cool, Gramps. But I'm worried about Teddy.",ch3start,tunic.historicalsociety.basement,tunic.historicalsociety.basement.ch3start,0,0,1,13-22
21010510103573824,1103,2070513,navigate_click,undefined,20,,698.5348931801227,-192.3315831921826,833.0,427.0,,,toentry,tunic.capitol_2.hall,,0,0,1,13-22
21010510141999610,533,868745,object_click,basic,15,,-269.2750154588813,-352.3792709381444,397.0,546.0,,,directory.closeup.archivist,tunic.historicalsociety.entry,,0,0,1,13-22
21010510194658630,709,1788725,person_click,basic,18,,508.1794752112606,-403.2616506298525,532.0,332.0,,Careful. That beak is sharp!,crane_ranger,tunic.wildlife.center,tunic.wildlife.center.crane_ranger.crane,0,0,1,13-22
21010510225901390,233,307698,person_click,basic,7,,72.86071811838887,-226.0,539.0,556.0,,"Ooh, thanks!",worker,tunic.humanecology.frontdesk,tunic.humanecology.frontdesk.worker.intro,0,0,1,5-12
21010510281614300,993,1011272,map_hover,basic,18,,,,,,84.0,,tunic.kohlcenter,tunic.kohlcenter.halloffame,,0,1,1,13-22
21010510374894904,94,100241,navigate_click,undefined,3,,735.7914287138351,120.0,755.0,210.0,,,,tunic.kohlcenter.halloffame,,0,0,0,0-4
21010510374894904,169,237665,person_click,basic,6,,-593.5869254892642,-71.16281887611049,330.0,368.0,,What should I do first?,gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.archivist,0,0,0,5-12
21010510385145244,613,1089720,person_click,basic,19,,-469.6587273460077,-483.6016306614572,488.0,402.0,,My friend is a flag expert.,wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer_recap,0,1,1,13-22
21010510385689524,6,7395,person_click,basic,0,,-323.99140522263224,71.68531382977217,470.0,263.0,,Grab your notebook and come upstairs!,gramps,tunic.historicalsociety.closet,tunic.historicalsociety.closet.gramps.intro_0_cs_0,0,0,0,0-4
21010510411462464,681,921968,navigate_click,undefined,9,,-428.27331817273244,128.39873621065377,26.0,228.0,,,worker,tunic.library.frontdesk,,0,0,1,5-12
21010510455722924,301,595775,person_click,basic,6,,-45.348500905658845,63.0,363.0,267.0,,You can talk to a textile expert there.,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,1,5-12
21010510534512344,293,469658,navigate_click,undefined,10,,-27.16279697829733,-296.0,420.0,626.0,,,tofrontdesk,tunic.library.microfiche,,0,0,1,5-12
21010510555806148,562,1359852,cutscene_click,basic,16,,190.02524172230667,-139.76251663255286,726.0,444.0,,"Come on, let's get out of here!",unlockdoor,tunic.historicalsociety.cage,tunic.historicalsociety.cage.unlockdoor,0,0,0,13-22
21010511283457604,1030,2193340,navigate_click,undefined,15,,-1367.6471987951368,-172.44428171447754,167.0,465.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22
21010511443841924,498,5095162,cutscene_click,basic,16,,-917.6662349845699,245.145160073551,442.0,114.0,,\u00f0\u0178\u02dc\u0090,confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,0,0,1,13-22
21010511541217250,516,722955,object_hover,undefined,11,,,,,,11630.0,,journals.pic_2.bingo,tunic.historicalsociety.stacks,,0,0,1,5-12
21010511591279308,491,484900,navigate_click,undefined,11,,58.695624912897046,70.31826046439622,592.0,276.0,,,,tunic.library.frontdesk,,0,0,1,5-12
21010511591279308,757,6411023,cutscene_click,basic,16,,-863.8690100134828,-195.23802440829502,278.0,493.0,,What are you doing down here?,confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,0,0,1,13-22
21010512112760836,260,404283,navigate_click,undefined,3,,532.7797694981161,292.0569045162164,487.0,130.0,,,tobasement,tunic.historicalsociety.entry,,0,0,1,0-4
21010512112760836,561,887662,person_click,basic,9,,100.3926163484285,-159.01506653692547,624.0,452.0,,Weren't you going to check out our microfiche?,worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.hello_short,0,0,1,5-12
21010512131229050,542,645169,navigate_click,undefined,14,,-643.6245230281767,-175.78369011657398,600.0,470.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22
21010512141485980,808,897511,navigate_click,undefined,16,,-757.6651542343158,-138.42008429193234,822.0,439.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22
21010512380136336,1061,1419703,observation_click,basic,18,,543.1866056532701,-460.5384380711728,614.0,380.0,,"It's OK, girl! Look, I found you a cricket!",remove_cup,tunic.wildlife.center,tunic.wildlife.center.remove_cup,0,1,1,13-22
21010512393736096,478,761875,person_click,basic,11,,1.6514990943410413,53.00000000000002,410.0,277.0,,She led marches and helped women get the right to vote!,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.newspaper,0,0,1,5-12
21010512393736096,934,1728455,person_click,basic,21,,-467.2910730644995,197.96266997726727,188.0,178.0,,I found the flag! Governor Nelson used it on the first Earth Day!,worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.nelson,0,0,1,13-22
21010512512729732,235,1016920,person_click,basic,6,,-74.34850096387598,-82.99999999999999,334.0,413.0,,Can't believe I lost my reading glasses.,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.need_glass_0,0,1,0,5-12
21010512540477130,763,1978653,navigate_click,undefined,17,,413.73975884049315,-244.9933952116276,447.0,536.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,13-22
21010512544208690,1021,1040863,person_click,basic,18,,-891.6161453828587,-506.4538565256162,147.0,420.0,,"And this place is dirty, and itchy, and-",wells,tunic.wildlife.center,tunic.wildlife.center.wells.animals,0,0,1,13-22
21010513004782588,646,638297,navigate_click,undefined,17,,-1563.9777436552795,-122.99968037280573,64.0,427.0,,,,tunic.historicalsociety.cage,,1,1,1,13-22
21010513004782588,715,715651,map_hover,basic,18,,,,,,1375.0,,tomap,tunic.historicalsociety.entry,,1,1,1,13-22
21010513512990736,281,362923,navigate_click,undefined,6,,620.3677586103212,-198.55754453071503,650.0,475.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12
21010513554083776,1522,1353752,person_click,basic,21,,26.332404096259808,15.570776255707779,433.0,313.0,,Wait a minute...,archivist_glasses,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist_glasses.confrontation,0,0,1,13-22
21010514071855000,704,978167,navigate_click,undefined,18,,-1024.5982921167226,-314.90607564408816,45.0,273.0,,,,tunic.wildlife.center,,0,1,1,13-22
21010514270841960,844,1031093,person_click,basic,18,,-907.4486883373106,-537.2047349409004,190.0,699.0,,So? What'd you find out?,wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer,1,0,1,13-22
21010514291011920,439,222335,object_click,basic,8,,131.22678966641732,1.0000000000000064,562.0,329.0,,,logbook.page.bingo,tunic.drycleaner.frontdesk,,0,0,1,5-12
21010514401208896,617,981666,cutscene_click,basic,16,,-1005.5481627683597,-110.11556426387293,158.0,418.0,,I'm here to rescue my friend!,confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,0,1,1,13-22
21010514500995330,45,36337,cutscene_click,basic,1,,170.72885110403863,68.1341908346462,418.0,292.0,,"Will do, Boss.",groupconvo,tunic.historicalsociety.entry,tunic.historicalsociety.entry.groupconvo,0,0,1,0-4
21010514524275110,22,79416,object_click,close,0,,-171.65746612922987,215.08386704227692,857.0,60.0,,,notebook,tunic.historicalsociety.closet,,0,0,1,0-4
21010514590684890,1600,2139244,navigate_click,undefined,18,,-217.51485818902242,-175.9083231224784,161.0,465.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,13-22
21010515320106464,11,3162,person_click,basic,0,,-72.09706276584734,-203.95594123856685,70.0,491.0,,"See you later, Teddy.",teddy,tunic.historicalsociety.closet,tunic.historicalsociety.closet.teddy.intro_0_cs_0,0,0,1,0-4
21010515490138980,280,472939,person_click,basic,8,,-3.3121036493987286,-82.00000000000001,388.0,412.0,,"Well, I can't show our log books to just anybody.",worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,0,0,1,5-12
21010516103467740,734,59938896,navigate_click,undefined,19,,280.8965295739796,90.11368825639921,689.0,237.0,,,flag_girl,tunic.flaghouse.entry,,0,0,1,13-22
21010516411298244,353,430765,person_click,basic,9,,-372.8608540166857,-31.318159995084482,261.0,354.0,,Have you seen a badger around here?,worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.hello,0,0,1,5-12
